Transaction ID,Company,City,KM Travelled,Price Charged,Cost of Trip,Population,Users,Customer ID,Payment_Mode,Gender,Age,Income (USD/Month),date,holiday
10433614,Pink Cab,SACRAMENTO CA,15.54,180.24,155.4," 545,776 "," 7,044 ",45034,Cash,Female,24,6085,2018-12-25,Christmas Day
10433615,Pink Cab,SACRAMENTO CA,28.86,318.16,311.688," 545,776 "," 7,044 ",46406,Cash,Female,33,9557,2018-12-26,Boxing Day
10433617,Pink Cab,SACRAMENTO CA,28.6,396.87,308.88," 545,776 "," 7,044 ",45201,Card,Male,22,9023,2018-12-28,Additional Day
10433618,Pink Cab,SAN DIEGO CA,23.31,312.3,268.065," 959,307 "," 69,995 ",19819,Card,Male,45,19068,2018-12-27,Additional Day
10433619,Pink Cab,SAN DIEGO CA,16.64,238.54,174.72," 959,307 "," 69,995 ",20467,Cash,Male,20,7991,2018-12-27,Additional Day
10433621,Pink Cab,SAN DIEGO CA,13.52,177.51,162.24," 959,307 "," 69,995 ",19627,Card,Female,21,5376,2018-12-28,Additional Day
10433623,Pink Cab,SAN DIEGO CA,8.82,121.71,104.076," 959,307 "," 69,995 ",18130,Cash,Male,40,14022,2018-12-26,Boxing Day
10433624,Pink Cab,SAN DIEGO CA,6.96,99.77,78.648," 959,307 "," 69,995 ",19827,Card,Male,25,13747,2018-12-25,Christmas Day
10433625,Pink Cab,SAN DIEGO CA,11.7,158.32,124.02," 959,307 "," 69,995 ",19649,Card,Female,21,30146,2018-12-25,Christmas Day
10433626,Pink Cab,SAN DIEGO CA,44.8,624.22,452.48," 959,307 "," 69,995 ",19778,Cash,Female,34,22644,2018-12-31,Additional Day
10433627,Pink Cab,SAN DIEGO CA,40.33,601.7,479.927," 959,307 "," 69,995 ",18949,Card,Female,45,24192,2018-12-28,Additional Day
10433628,Pink Cab,SAN DIEGO CA,29.64,461.23,331.968," 959,307 "," 69,995 ",20826,Card,Female,22,10594,2018-12-28,Additional Day
10433629,Pink Cab,SAN DIEGO CA,13.32,164.18,145.188," 959,307 "," 69,995 ",19694,Cash,Male,26,12911,2018-12-24,Additional Day
10433630,Pink Cab,SAN DIEGO CA,21.0,306.78,231.0," 959,307 "," 69,995 ",18517,Cash,Female,56,17449,2018-12-28,Additional Day
10433631,Pink Cab,SAN DIEGO CA,9.12,143.95,95.76," 959,307 "," 69,995 ",20057,Card,Male,21,4534,2018-12-28,Additional Day
10433632,Pink Cab,SAN DIEGO CA,19.57,256.94,209.399," 959,307 "," 69,995 ",19183,Card,Male,65,14930,2018-12-27,Additional Day
10433633,Pink Cab,SAN DIEGO CA,29.45,449.2,323.95," 959,307 "," 69,995 ",18178,Card,Male,51,18319,2018-12-28,Additional Day
10433634,Pink Cab,SAN DIEGO CA,29.4,378.13,299.88," 959,307 "," 69,995 ",19042,Card,Female,33,2882,2018-12-28,Additional Day
10433635,Pink Cab,SAN DIEGO CA,32.96,487.51,359.264," 959,307 "," 69,995 ",18003,Card,Female,31,32237,2018-12-28,Additional Day
10433636,Pink Cab,SAN DIEGO CA,44.85,552.81,488.865," 959,307 "," 69,995 ",18172,Cash,Male,44,30064,2018-12-26,Boxing Day
10433637,Pink Cab,SAN DIEGO CA,7.35,102.41,87.465," 959,307 "," 69,995 ",18685,Card,Female,49,3944,2018-12-31,Additional Day
10433639,Pink Cab,SAN DIEGO CA,34.51,429.98,383.061," 959,307 "," 69,995 ",19857,Cash,Male,52,14524,2018-12-26,Boxing Day
10433640,Pink Cab,SAN DIEGO CA,2.04,30.06,21.012," 959,307 "," 69,995 ",19390,Cash,Male,22,8523,2018-12-24,Additional Day
10433641,Pink Cab,SAN DIEGO CA,21.56,303.29,226.38," 959,307 "," 69,995 ",18059,Card,Female,43,2310,2018-12-25,Christmas Day
10433642,Pink Cab,SAN DIEGO CA,37.83,557.51,423.696," 959,307 "," 69,995 ",19893,Card,Male,22,26287,2018-12-28,Additional Day
10433644,Pink Cab,SAN DIEGO CA,3.24,41.24,32.724," 959,307 "," 69,995 ",18822,Card,Female,37,5118,2018-12-28,Additional Day
10433645,Pink Cab,SAN DIEGO CA,34.34,473.87,343.4," 959,307 "," 69,995 ",18463,Cash,Male,34,12091,2018-12-28,Additional Day
10433646,Pink Cab,SAN DIEGO CA,14.04,235.28,168.48," 959,307 "," 69,995 ",18537,Card,Male,22,13011,2018-12-28,Additional Day
10433647,Pink Cab,SAN DIEGO CA,25.22,391.37,252.2," 959,307 "," 69,995 ",20421,Card,Male,22,27240,2018-12-28,Additional Day
10433648,Pink Cab,SAN DIEGO CA,6.18,83.62,73.542," 959,307 "," 69,995 ",18605,Card,Male,31,30899,2018-12-26,Boxing Day
10433651,Pink Cab,SAN DIEGO CA,29.0,482.24,304.5," 959,307 "," 69,995 ",18922,Card,Male,52,9678,2018-12-28,Additional Day
10433652,Pink Cab,SAN DIEGO CA,12.96,158.0,154.224," 959,307 "," 69,995 ",20338,Card,Female,40,6669,2018-12-27,Additional Day
10433654,Pink Cab,SAN DIEGO CA,2.91,37.82,32.301," 959,307 "," 69,995 ",20575,Cash,Male,33,16965,2018-12-27,Additional Day
10433656,Pink Cab,SAN DIEGO CA,4.6,62.86,54.74," 959,307 "," 69,995 ",18901,Card,Female,61,12309,2018-12-26,Boxing Day
10433657,Pink Cab,SAN DIEGO CA,38.5,567.38,450.45," 959,307 "," 69,995 ",18686,Cash,Male,36,5349,2018-12-28,Additional Day
10433658,Pink Cab,SAN DIEGO CA,46.8,620.73,533.52," 959,307 "," 69,995 ",19037,Cash,Female,25,20947,2018-12-25,Christmas Day
10433659,Pink Cab,SAN DIEGO CA,18.72,245.78,215.28," 959,307 "," 69,995 ",18235,Card,Female,38,17436,2018-12-26,Boxing Day
10433661,Pink Cab,SAN DIEGO CA,21.85,340.71,240.35," 959,307 "," 69,995 ",20268,Card,Female,64,9346,2018-12-28,Additional Day
10433666,Pink Cab,SAN DIEGO CA,2.22,30.37,25.086," 959,307 "," 69,995 ",20586,Cash,Male,57,8458,2018-12-28,Additional Day
10433670,Pink Cab,SAN DIEGO CA,34.65,468.86,391.545," 959,307 "," 69,995 ",20884,Card,Male,28,15295,2018-12-28,Additional Day
10433671,Pink Cab,SAN DIEGO CA,45.6,712.46,497.04," 959,307 "," 69,995 ",19774,Cash,Female,26,23876,2018-12-28,Additional Day
10433672,Pink Cab,SAN DIEGO CA,47.2,626.04,533.36," 959,307 "," 69,995 ",19516,Cash,Male,22,27638,2018-12-26,Boxing Day
10433673,Pink Cab,SAN DIEGO CA,12.72,213.16,131.016," 959,307 "," 69,995 ",20781,Cash,Male,58,7414,2018-12-28,Additional Day
10433677,Pink Cab,SAN DIEGO CA,26.46,365.27,288.414," 959,307 "," 69,995 ",20014,Card,Female,18,3883,2018-12-28,Additional Day
10433680,Pink Cab,SAN DIEGO CA,37.83,605.56,397.215," 959,307 "," 69,995 ",18271,Card,Female,25,8087,2018-12-28,Additional Day
10433681,Pink Cab,SAN DIEGO CA,38.16,595.04,393.048," 959,307 "," 69,995 ",18171,Card,Female,29,20792,2018-12-28,Additional Day
10433683,Pink Cab,SAN DIEGO CA,15.6,204.82,162.24," 959,307 "," 69,995 ",20803,Cash,Female,59,23621,2018-12-28,Additional Day
10433685,Pink Cab,SAN DIEGO CA,34.72,483.77,378.448," 959,307 "," 69,995 ",19454,Card,Male,32,5455,2018-12-31,Additional Day
10433686,Pink Cab,SAN DIEGO CA,37.62,556.43,398.772," 959,307 "," 69,995 ",18930,Cash,Male,28,8516,2018-12-28,Additional Day
10433687,Pink Cab,SAN DIEGO CA,9.5,127.28,96.9," 959,307 "," 69,995 ",18986,Cash,Female,47,12288,2018-12-26,Boxing Day
10433688,Pink Cab,SAN DIEGO CA,10.7,131.88,126.26," 959,307 "," 69,995 ",18595,Cash,Male,24,21797,2018-12-26,Boxing Day
10433691,Pink Cab,SAN DIEGO CA,33.0,481.91,346.5," 959,307 "," 69,995 ",18697,Cash,Female,25,24662,2018-12-26,Boxing Day
10433692,Pink Cab,SAN DIEGO CA,7.08,90.11,84.96," 959,307 "," 69,995 ",18639,Card,Female,19,2241,2018-12-31,Additional Day
10433693,Pink Cab,SAN DIEGO CA,16.64,245.23,183.04," 959,307 "," 69,995 ",18335,Card,Female,59,12324,2018-12-28,Additional Day
10433694,Pink Cab,SAN DIEGO CA,29.76,382.76,354.144," 959,307 "," 69,995 ",18104,Cash,Male,39,16589,2018-12-24,Additional Day
10433695,Pink Cab,SAN DIEGO CA,22.42,330.41,233.168," 959,307 "," 69,995 ",20354,Card,Female,25,3009,2018-12-25,Christmas Day
10433697,Pink Cab,SAN DIEGO CA,6.18,98.81,71.07," 959,307 "," 69,995 ",20870,Card,Female,52,30927,2018-12-28,Additional Day
10433698,Pink Cab,SAN DIEGO CA,9.54,138.65,103.986," 959,307 "," 69,995 ",20737,Card,Male,23,18576,2018-12-28,Additional Day
10433700,Pink Cab,SAN DIEGO CA,14.56,208.72,149.968," 959,307 "," 69,995 ",18221,Card,Male,28,17703,2018-12-28,Additional Day
10433701,Pink Cab,SAN DIEGO CA,11.88,180.2,128.304," 959,307 "," 69,995 ",19286,Card,Male,28,31720,2018-12-28,Additional Day
10433705,Pink Cab,SAN DIEGO CA,15.36,226.36,176.64," 959,307 "," 69,995 ",19086,Cash,Female,33,3129,2018-12-28,Additional Day
10433706,Pink Cab,SAN DIEGO CA,20.79,292.46,228.69," 959,307 "," 69,995 ",20860,Card,Male,35,9459,2018-12-26,Boxing Day
10433708,Pink Cab,SAN DIEGO CA,19.21,257.37,207.468," 959,307 "," 69,995 ",20459,Cash,Female,30,15611,2018-12-25,Christmas Day
10433985,Pink Cab,SEATTLE WA,28.62,364.73,297.648," 671,238 "," 25,063 ",36459,Card,Female,48,3252,2018-12-26,Boxing Day
10433989,Pink Cab,SEATTLE WA,32.86,457.62,377.89," 671,238 "," 25,063 ",36822,Cash,Female,59,6843,2018-12-27,Additional Day
10433990,Pink Cab,SEATTLE WA,11.99,176.6,123.497," 671,238 "," 25,063 ",38365,Cash,Male,36,10050,2018-12-28,Additional Day
10433991,Pink Cab,SEATTLE WA,34.1,465.93,364.87," 671,238 "," 25,063 ",37064,Card,Male,24,12723,2018-12-31,Additional Day
10433993,Pink Cab,SEATTLE WA,36.8,507.66,434.24," 671,238 "," 25,063 ",36946,Cash,Female,18,24471,2018-12-31,Additional Day
10433995,Pink Cab,SEATTLE WA,32.34,441.88,388.08," 671,238 "," 25,063 ",37553,Card,Male,37,8645,2018-12-27,Additional Day
10433997,Pink Cab,SEATTLE WA,19.6,247.21,219.52," 671,238 "," 25,063 ",38697,Card,Female,37,16794,2018-12-31,Additional Day
10433998,Pink Cab,SEATTLE WA,2.0,25.75,21.0," 671,238 "," 25,063 ",38825,Card,Male,28,10261,2018-12-28,Additional Day
10433999,Pink Cab,SEATTLE WA,34.2,471.79,355.68," 671,238 "," 25,063 ",36667,Card,Male,28,2498,2018-12-27,Additional Day
10434000,Pink Cab,SEATTLE WA,1.98,28.35,20.592," 671,238 "," 25,063 ",38984,Card,Male,41,7433,2018-12-25,Christmas Day
10434001,Pink Cab,SEATTLE WA,28.56,341.46,305.592," 671,238 "," 25,063 ",36913,Card,Female,37,9063,2018-12-28,Additional Day
10434004,Pink Cab,SILICON VALLEY,27.81,383.67,280.881," 1,177,609 "," 27,247 ",13348,Cash,Male,19,14654,2018-12-25,Christmas Day
10434005,Pink Cab,SILICON VALLEY,42.94,681.58,463.752," 1,177,609 "," 27,247 ",13673,Card,Male,20,6193,2018-12-28,Additional Day
10434007,Pink Cab,SILICON VALLEY,23.75,341.75,273.125," 1,177,609 "," 27,247 ",14696,Cash,Female,63,16521,2018-12-24,Additional Day
10434009,Pink Cab,SILICON VALLEY,2.14,32.06,23.754," 1,177,609 "," 27,247 ",12788,Card,Female,18,5444,2018-12-24,Additional Day
10434011,Pink Cab,SILICON VALLEY,35.0,524.4,388.5," 1,177,609 "," 27,247 ",13524,Card,Male,24,6992,2018-12-27,Additional Day
10434013,Pink Cab,SILICON VALLEY,31.31,478.4,350.672," 1,177,609 "," 27,247 ",12910,Cash,Male,36,4637,2018-12-25,Christmas Day
10434014,Pink Cab,SILICON VALLEY,8.32,144.6,95.68," 1,177,609 "," 27,247 ",14466,Card,Female,23,12749,2018-12-28,Additional Day
10434018,Pink Cab,SILICON VALLEY,11.88,181.52,128.304," 1,177,609 "," 27,247 ",12190,Card,Male,38,22483,2018-12-24,Additional Day
10434020,Pink Cab,SILICON VALLEY,26.88,422.68,311.808," 1,177,609 "," 27,247 ",12294,Card,Male,42,11616,2018-12-25,Christmas Day
10434021,Pink Cab,SILICON VALLEY,36.3,684.96,395.67," 1,177,609 "," 27,247 ",14139,Cash,Male,63,15023,2018-12-28,Additional Day
10434022,Pink Cab,SILICON VALLEY,40.7,658.1,447.7," 1,177,609 "," 27,247 ",13218,Card,Male,41,17759,2018-12-31,Additional Day
10434024,Pink Cab,SILICON VALLEY,9.72,162.73,115.668," 1,177,609 "," 27,247 ",12340,Cash,Female,29,12534,2018-12-28,Additional Day
10434027,Pink Cab,SILICON VALLEY,3.24,47.1,35.964," 1,177,609 "," 27,247 ",13343,Card,Female,32,2428,2018-12-28,Additional Day
10434031,Pink Cab,SILICON VALLEY,33.0,494.43,376.2," 1,177,609 "," 27,247 ",13551,Cash,Male,37,16234,2018-12-26,Boxing Day
10434032,Pink Cab,SILICON VALLEY,4.12,56.23,44.084," 1,177,609 "," 27,247 ",13973,Cash,Male,22,17173,2018-12-27,Additional Day
10434033,Pink Cab,SILICON VALLEY,27.81,444.07,330.939," 1,177,609 "," 27,247 ",12302,Card,Female,61,16850,2018-12-28,Additional Day
10434034,Pink Cab,SILICON VALLEY,7.08,100.83,80.004," 1,177,609 "," 27,247 ",14909,Card,Female,23,9829,2018-12-28,Additional Day
10434035,Pink Cab,SILICON VALLEY,42.55,650.14,480.815," 1,177,609 "," 27,247 ",14382,Cash,Female,60,2613,2018-12-31,Additional Day
10434036,Pink Cab,SILICON VALLEY,26.19,414.62,293.328," 1,177,609 "," 27,247 ",12100,Card,Male,22,17258,2018-12-28,Additional Day
10434039,Pink Cab,TUCSON AZ,26.26,427.5,296.738," 631,442 "," 5,712 ",40244,Cash,Male,46,34326,2018-12-31,Additional Day
10434042,Pink Cab,TUCSON AZ,27.25,456.66,313.375," 631,442 "," 5,712 ",39637,Cash,Female,21,24556,2018-12-28,Additional Day
10434044,Pink Cab,WASHINGTON DC,6.65,101.91,67.165," 418,859 "," 127,001 ",52444,Cash,Male,22,7495,2018-12-27,Additional Day
10434045,Pink Cab,WASHINGTON DC,40.95,651.45,421.785," 418,859 "," 127,001 ",51393,Card,Male,36,9449,2018-12-25,Christmas Day
10434047,Pink Cab,WASHINGTON DC,37.08,592.48,411.588," 418,859 "," 127,001 ",51834,Card,Male,58,12992,2018-12-28,Additional Day
10434048,Pink Cab,WASHINGTON DC,43.68,605.63,467.376," 418,859 "," 127,001 ",52930,Cash,Female,36,24203,2018-12-28,Additional Day
10434049,Pink Cab,WASHINGTON DC,12.21,167.51,131.868," 418,859 "," 127,001 ",51811,Cash,Male,23,21221,2018-12-28,Additional Day
10434050,Pink Cab,WASHINGTON DC,4.4,59.08,49.28," 418,859 "," 127,001 ",52801,Cash,Male,44,8294,2018-12-26,Boxing Day
10434053,Pink Cab,WASHINGTON DC,33.35,511.07,373.52," 418,859 "," 127,001 ",52870,Card,Female,40,10821,2018-12-26,Boxing Day
10434054,Pink Cab,WASHINGTON DC,25.65,457.09,282.15," 418,859 "," 127,001 ",52358,Cash,Male,22,15964,2018-12-28,Additional Day
10434057,Pink Cab,WASHINGTON DC,19.0,271.76,190.0," 418,859 "," 127,001 ",51597,Card,Male,57,12217,2018-12-27,Additional Day
10434060,Pink Cab,WASHINGTON DC,2.36,39.35,24.78," 418,859 "," 127,001 ",53473,Cash,Male,53,19736,2018-12-28,Additional Day
10434062,Pink Cab,WASHINGTON DC,22.54,382.92,238.924," 418,859 "," 127,001 ",51454,Cash,Male,47,7214,2018-12-28,Additional Day
10434065,Pink Cab,WASHINGTON DC,4.08,62.52,48.552," 418,859 "," 127,001 ",51590,Cash,Male,38,9714,2018-12-28,Additional Day
10434070,Pink Cab,WASHINGTON DC,12.87,174.69,142.857," 418,859 "," 127,001 ",53074,Card,Female,19,20835,2018-12-25,Christmas Day
10434071,Pink Cab,WASHINGTON DC,12.72,189.58,137.376," 418,859 "," 127,001 ",52240,Card,Female,33,15862,2018-12-28,Additional Day
10434074,Pink Cab,WASHINGTON DC,39.55,548.36,407.365," 418,859 "," 127,001 ",52286,Card,Male,65,4484,2018-12-24,Additional Day
10434077,Yellow Cab,ATLANTA GA,13.44,227.59,170.9568," 814,885 "," 24,701 ",29487,Card,Female,56,9137,2018-12-26,Boxing Day
10434078,Yellow Cab,ATLANTA GA,39.14,713.76,521.3448," 814,885 "," 24,701 ",29955,Cash,Male,31,16962,2018-12-28,Additional Day
10434080,Yellow Cab,ATLANTA GA,14.25,248.26,188.1," 814,885 "," 24,701 ",29313,Cash,Female,64,12553,2018-12-28,Additional Day
10434081,Yellow Cab,ATLANTA GA,42.92,883.04,540.792," 814,885 "," 24,701 ",28134,Card,Male,19,33429,2018-12-28,Additional Day
10434082,Yellow Cab,ATLANTA GA,44.84,700.89,591.888," 814,885 "," 24,701 ",28281,Cash,Male,19,6446,2018-12-28,Additional Day
10434084,Yellow Cab,ATLANTA GA,23.94,424.88,338.9904," 814,885 "," 24,701 ",29739,Card,Male,22,14868,2018-12-27,Additional Day
10434085,Yellow Cab,ATLANTA GA,37.44,597.41,467.2512," 814,885 "," 24,701 ",29361,Card,Female,41,23032,2018-12-27,Additional Day
10434088,Yellow Cab,ATLANTA GA,42.92,765.08,618.048," 814,885 "," 24,701 ",27348,Cash,Male,24,15253,2018-12-28,Additional Day
10434089,Yellow Cab,ATLANTA GA,36.86,659.51,513.0912," 814,885 "," 24,701 ",27111,Card,Male,34,12317,2018-12-28,Additional Day
10434090,Yellow Cab,ATLANTA GA,3.6,59.79,47.52," 814,885 "," 24,701 ",29545,Card,Male,24,16843,2018-12-27,Additional Day
10434091,Yellow Cab,ATLANTA GA,33.99,542.36,440.5104," 814,885 "," 24,701 ",29330,Cash,Male,43,12077,2018-12-24,Additional Day
10434093,Yellow Cab,ATLANTA GA,4.48,70.03,60.2112," 814,885 "," 24,701 ",29700,Cash,Male,42,4115,2018-12-27,Additional Day
10434094,Yellow Cab,ATLANTA GA,34.98,552.46,432.3528," 814,885 "," 24,701 ",29530,Card,Female,25,26330,2018-12-26,Boxing Day
10434095,Yellow Cab,ATLANTA GA,23.73,355.46,307.5408," 814,885 "," 24,701 ",29900,Card,Male,29,6015,2018-12-26,Boxing Day
10434097,Yellow Cab,ATLANTA GA,38.94,716.77,546.7176," 814,885 "," 24,701 ",29817,Card,Female,61,4568,2018-12-28,Additional Day
10434098,Yellow Cab,ATLANTA GA,2.28,39.35,30.3696," 814,885 "," 24,701 ",29895,Card,Male,31,24885,2018-12-25,Christmas Day
10434099,Yellow Cab,ATLANTA GA,18.87,291.88,249.084," 814,885 "," 24,701 ",28423,Card,Female,31,3067,2018-12-26,Boxing Day
10434100,Yellow Cab,ATLANTA GA,3.88,71.26,54.9408," 814,885 "," 24,701 ",28336,Card,Male,34,3169,2018-12-28,Additional Day
10434101,Yellow Cab,ATLANTA GA,23.94,385.9,310.2624," 814,885 "," 24,701 ",29029,Cash,Female,35,9578,2018-12-31,Additional Day
10434102,Yellow Cab,ATLANTA GA,13.72,209.99,187.6896," 814,885 "," 24,701 ",27866,Cash,Male,18,16070,2018-12-28,Additional Day
10434103,Yellow Cab,ATLANTA GA,16.8,279.01,205.632," 814,885 "," 24,701 ",29387,Cash,Male,35,25895,2018-12-25,Christmas Day
10434105,Yellow Cab,ATLANTA GA,35.84,673.18,442.9824," 814,885 "," 24,701 ",28896,Cash,Male,29,24781,2018-12-28,Additional Day
10434106,Yellow Cab,ATLANTA GA,22.54,385.35,311.052," 814,885 "," 24,701 ",29419,Card,Male,28,21005,2018-12-27,Additional Day
10434108,Yellow Cab,ATLANTA GA,6.24,93.47,79.3728," 814,885 "," 24,701 ",28271,Card,Female,56,24062,2018-12-27,Additional Day
10434110,Yellow Cab,ATLANTA GA,34.8,641.52,425.952," 814,885 "," 24,701 ",28616,Cash,Female,27,30085,2018-12-28,Additional Day
10434111,Yellow Cab,ATLANTA GA,25.0,443.85,309.0," 814,885 "," 24,701 ",29169,Cash,Male,42,24408,2018-12-28,Additional Day
10434112,Yellow Cab,ATLANTA GA,3.51,54.86,46.7532," 814,885 "," 24,701 ",27634,Card,Female,51,7478,2018-12-26,Boxing Day
10434113,Yellow Cab,ATLANTA GA,8.16,135.52,114.5664," 814,885 "," 24,701 ",28342,Card,Male,22,24096,2018-12-27,Additional Day
10434115,Yellow Cab,ATLANTA GA,20.16,301.99,249.1776," 814,885 "," 24,701 ",29794,Card,Male,21,15963,2018-12-24,Additional Day
10434116,Yellow Cab,ATLANTA GA,18.72,286.51,231.3792," 814,885 "," 24,701 ",28651,Card,Female,35,22617,2018-12-27,Additional Day
10434118,Yellow Cab,ATLANTA GA,14.4,252.45,198.72," 814,885 "," 24,701 ",29250,Card,Male,28,7815,2018-12-28,Additional Day
10434119,Yellow Cab,ATLANTA GA,13.3,238.16,180.348," 814,885 "," 24,701 ",27266,Cash,Male,36,9131,2018-12-28,Additional Day
10434120,Yellow Cab,ATLANTA GA,40.12,799.56,486.2544," 814,885 "," 24,701 ",29603,Cash,Female,34,25444,2018-12-28,Additional Day
10434121,Yellow Cab,ATLANTA GA,4.4,87.26,60.72," 814,885 "," 24,701 ",29709,Card,Male,54,25338,2018-12-28,Additional Day
10434123,Yellow Cab,ATLANTA GA,6.48,114.62,77.76," 814,885 "," 24,701 ",29359,Card,Female,36,20878,2018-12-28,Additional Day
10434124,Yellow Cab,ATLANTA GA,31.2,513.08,400.608," 814,885 "," 24,701 ",29979,Card,Female,24,23620,2018-12-27,Additional Day
10434125,Yellow Cab,ATLANTA GA,23.1,394.92,310.464," 814,885 "," 24,701 ",27739,Card,Male,24,8525,2018-12-31,Additional Day
10434126,Yellow Cab,ATLANTA GA,35.7,598.71,436.968," 814,885 "," 24,701 ",29637,Cash,Female,20,29187,2018-12-26,Boxing Day
10434127,Yellow Cab,AUSTIN TX,43.2,761.47,565.056," 698,371 "," 14,978 ",33417,Cash,Male,40,22410,2018-12-24,Additional Day
10434128,Yellow Cab,AUSTIN TX,18.43,288.43,236.6412," 698,371 "," 14,978 ",33688,Card,Male,38,11611,2018-12-27,Additional Day
10434129,Yellow Cab,AUSTIN TX,3.84,58.83,54.3744," 698,371 "," 14,978 ",34140,Card,Female,18,16991,2018-12-31,Additional Day
10434132,Yellow Cab,AUSTIN TX,10.8,195.7,136.08," 698,371 "," 14,978 ",33456,Card,Female,30,16874,2018-12-28,Additional Day
10434133,Yellow Cab,AUSTIN TX,12.0,199.66,161.28," 698,371 "," 14,978 ",35799,Cash,Female,23,2664,2018-12-27,Additional Day
10434134,Yellow Cab,AUSTIN TX,20.37,348.99,285.9948," 698,371 "," 14,978 ",34450,Card,Male,23,2291,2018-12-31,Additional Day
10434136,Yellow Cab,AUSTIN TX,8.26,125.19,117.9528," 698,371 "," 14,978 ",35850,Card,Female,33,24401,2018-12-25,Christmas Day
10434137,Yellow Cab,AUSTIN TX,31.93,531.26,383.16," 698,371 "," 14,978 ",34769,Cash,Female,51,21186,2018-12-25,Christmas Day
10434139,Yellow Cab,AUSTIN TX,42.9,837.1,540.54," 698,371 "," 14,978 ",33188,Cash,Male,21,22793,2018-12-28,Additional Day
10434140,Yellow Cab,AUSTIN TX,19.55,341.38,248.676," 698,371 "," 14,978 ",35765,Cash,Female,19,11603,2018-12-26,Boxing Day
10434141,Yellow Cab,AUSTIN TX,8.82,145.3,127.008," 698,371 "," 14,978 ",34127,Card,Female,25,24557,2018-12-31,Additional Day
10434143,Yellow Cab,AUSTIN TX,33.99,531.94,428.274," 698,371 "," 14,978 ",33728,Cash,Male,23,9901,2018-12-28,Additional Day
10434147,Yellow Cab,AUSTIN TX,13.13,216.3,159.1356," 698,371 "," 14,978 ",34416,Cash,Male,35,24020,2018-12-25,Christmas Day
10434149,Yellow Cab,AUSTIN TX,9.7,156.6,118.728," 698,371 "," 14,978 ",35933,Card,Male,49,13189,2018-12-31,Additional Day
10434151,Yellow Cab,AUSTIN TX,18.72,289.88,235.872," 698,371 "," 14,978 ",33158,Cash,Female,65,24466,2018-12-28,Additional Day
10434154,Yellow Cab,AUSTIN TX,10.2,168.03,126.072," 698,371 "," 14,978 ",33622,Cash,Male,22,10245,2018-12-26,Boxing Day
10434160,Yellow Cab,BOSTON MA,41.3,601.93,510.468," 248,968 "," 80,021 ",57965,Card,Male,41,11421,2018-12-31,Additional Day
10434161,Yellow Cab,BOSTON MA,1.98,29.41,25.1856," 248,968 "," 80,021 ",57947,Card,Male,21,12866,2018-12-26,Boxing Day
10434162,Yellow Cab,BOSTON MA,36.86,496.29,451.1664," 248,968 "," 80,021 ",58133,Card,Female,22,12560,2018-12-31,Additional Day
10434163,Yellow Cab,BOSTON MA,14.14,196.27,196.8288," 248,968 "," 80,021 ",59793,Card,Male,28,4666,2018-12-26,Boxing Day
10434164,Yellow Cab,BOSTON MA,33.64,462.28,407.7168," 248,968 "," 80,021 ",59995,Card,Male,24,21184,2018-12-26,Boxing Day
10434165,Yellow Cab,BOSTON MA,11.33,158.84,137.3196," 248,968 "," 80,021 ",57055,Cash,Female,51,7201,2018-12-26,Boxing Day
10434166,Yellow Cab,BOSTON MA,36.05,545.43,510.468," 248,968 "," 80,021 ",58332,Card,Male,23,14494,2018-12-26,Boxing Day
10434167,Yellow Cab,BOSTON MA,37.76,550.34,457.6512," 248,968 "," 80,021 ",57351,Cash,Male,52,32322,2018-12-24,Additional Day
10434169,Yellow Cab,BOSTON MA,35.64,603.94,487.5552," 248,968 "," 80,021 ",60000,Cash,Female,27,20303,2018-12-28,Additional Day
10434170,Yellow Cab,BOSTON MA,24.15,328.51,312.984," 248,968 "," 80,021 ",57611,Cash,Female,28,10668,2018-12-27,Additional Day
10434171,Yellow Cab,BOSTON MA,39.27,490.58,499.5144," 248,968 "," 80,021 ",59229,Card,Female,28,18256,2018-12-27,Additional Day
10434172,Yellow Cab,BOSTON MA,4.52,69.01,62.9184," 248,968 "," 80,021 ",58205,Card,Male,41,21247,2018-12-31,Additional Day
10434173,Yellow Cab,BOSTON MA,11.0,154.21,150.48," 248,968 "," 80,021 ",58295,Card,Male,24,6209,2018-12-28,Additional Day
